iter	Logloss
487	0.06932789844
488	0.06919352635
489	0.06912266804
490	0.0690410247
491	0.06896285986
492	0.06891116214
493	0.06880302092
494	0.0687677962
495	0.06871757317
496	0.06864011542
497	0.06857927668
498	0.06852426655
499	0.06846722489
500	0.06836009922
501	0.06830993769
502	0.06826191892
503	0.06820002017
504	0.06815814129
505	0.06810876348
506	0.06805537442
507	0.06797057327
508	0.06789897498
509	0.06782696857
510	0.06778679916
511	0.06769029826
512	0.0676108943
513	0.06754403039
514	0.06748698856
515	0.06744678757
516	0.06737167442
517	0.06728001271
518	0.06723074655
519	0.06719601187
520	0.0671167828
521	0.06699317926
522	0.06689391792
523	0.06684842958
524	0.06678140001
525	0.06670801343
526	0.06666656701
527	0.06660868417
528	0.06655362821
529	0.06649777239
530	0.066447775
531	0.0663792018
532	0.06624366532
533	0.06615913794
534	0.06610562367
535	0.06604273839
536	0.06597518021
537	0.06589446366
538	0.06582340709
539	0.06565877433
540	0.06562135837
541	0.06555700532
542	0.06548664003
543	0.06538685198
544	0.0652990257
545	0.06521676573
546	0.06515213521
547	0.06509843673
548	0.06499925671
549	0.06493037542
550	0.06489739265
551	0.06485814885
552	0.06479224637
553	0.06474316879
554	0.06469111022
555	0.06459950572
556	0.06453214489
557	0.06447299165
558	0.06442974995
559	0.06434802889
560	0.06424631488
561	0.06415691068
562	0.06412697728
563	0.06405216033
564	0.06400378984
565	0.06392827239
566	0.06386744737
567	0.06382139434
568	0.06378063598
569	0.06372180535
570	0.06369174561
571	0.06361917772
572	0.06357730311
573	0.06347192819
574	0.06341966611
575	0.06335545415
576	0.06331079676
577	0.06326411451
578	0.06323463993
579	0.06314887774
580	0.06306426502
581	0.06302283468
582	0.06296685392
583	0.06293299708
584	0.06285160418
585	0.0627865103
586	0.06274709424
587	0.06270439874
588	0.06267709465
589	0.0626343085
590	0.06258147644
591	0.06254665421
592	0.0624954242
593	0.0624330615
594	0.06236231024
595	0.06225848402
596	0.06218625577
597	0.06214310456
598	0.06206927235
599	0.06203357254
600	0.06195724285
601	0.06188706925
602	0.06184950276
603	0.06181297079
604	0.06178219571
605	0.06169432455
606	0.06163384571
607	0.06156945855
608	0.06148569136
609	0.06144940665
610	0.06138182594
611	0.06131238798
612	0.06129146274
613	0.06125015302
614	0.06122219792
615	0.06113938881
616	0.06108874373
617	0.06101195698
618	0.06096035398
619	0.06091283007
620	0.06082412501
621	0.06077596425
622	0.06074551762
623	0.06068514939
624	0.06062998244
625	0.060554686
626	0.06043940957
627	0.06037225784
628	0.06031700376
629	0.06022243283
630	0.06019483786
631	0.06016150712
632	0.0601470682
633	0.06011244312
634	0.06008390079
635	0.06002465025
636	0.05997631673
637	0.05991588525
638	0.05985600459
639	0.05978502245
640	0.05973141519
641	0.05968805755
642	0.05959401527
643	0.0595421353
644	0.05952155138
645	0.05944250382
646	0.05941265312
647	0.05936988655
648	0.0593283506
649	0.05926791744
650	0.05919523013
651	0.059165871
652	0.05911871092
653	0.05904257591
654	0.059015202
655	0.05894861007
656	0.05889331874
657	0.05885305604
658	0.05878974038
659	0.05876244777
660	0.05868154901
661	0.05863832308
662	0.05857889723
663	0.05848624405
664	0.05844779323
665	0.0584271873
666	0.05839138811
667	0.05834825662
668	0.05831625609
669	0.05824921677
670	0.05818316411
671	0.05812964184
672	0.05808018791
673	0.05800136856
674	0.05793365539
675	0.05788397117
676	0.05783479643
677	0.05766590445
678	0.05762852227
679	0.05757349523
680	0.05752943282
681	0.0574981546
682	0.0574474983
683	0.05740712147
684	0.05736791668
685	0.05731202025
686	0.05725568653
687	0.05717381561
688	0.05711738883
689	0.05706684015
690	0.05701450339
691	0.05695180449
692	0.05689724351
693	0.05686260803
694	0.05683756704
695	0.05679360959
696	0.05674537666
697	0.05669466818
698	0.05659493352
699	0.05652231552
700	0.05648793694
701	0.05644019225
702	0.05641001616
703	0.05634910406
704	0.05634004766
705	0.05629938368
706	0.05625193274
707	0.05618076257
708	0.05612037581
709	0.0560516348
710	0.0559788433
711	0.05593749346
712	0.05585236986
713	0.05582790637
714	0.05578762405
715	0.05573423477
716	0.05568579481
717	0.05565297693
718	0.05561969598
719	0.05554929553
720	0.0555111487
721	0.05545592822
722	0.05542488464
723	0.05536859402
724	0.05532461543
725	0.0552709963
726	0.05522594086
727	0.05518412775
728	0.05513999657
729	0.05507888854
730	0.05502838348
731	0.05499466804
732	0.05497476345
733	0.05489480365
734	0.05479112311
735	0.0547009695
736	0.0546060218
737	0.0545570634
738	0.05448074651
739	0.05439727355
740	0.0543590155
741	0.05429410587
742	0.05424599966
743	0.05420579695
744	0.0541615085
745	0.05411535152
746	0.05409162413
747	0.05404021421
748	0.05399110196
749	0.05394888013
750	0.05389361962
751	0.05382139912
752	0.05378423985
753	0.05374609754
754	0.0537058953
755	0.05365060811
756	0.05359445942
757	0.05353827647
758	0.05349804804
759	0.05346377383
760	0.05340298132
761	0.0533277384
762	0.05328426406
763	0.05322038616
764	0.05313484141
765	0.05306518992
766	0.05299120731
767	0.05295410194
768	0.05288613081
769	0.0528206242
770	0.05272936991
771	0.05269487186
772	0.05265847435
773	0.05261204776
774	0.0525901032
775	0.0525509013
776	0.05253039322
777	0.05248976997
778	0.05245800439
779	0.05239340579
780	0.05235997021
781	0.05230567523
782	0.05225750384
783	0.05221485667
784	0.05214843688
785	0.0520837163
786	0.05204188328
787	0.05199278924
788	0.05195642631
789	0.05190071289
790	0.05185958814
791	0.05175905018
792	0.05168865721
793	0.05165623599
794	0.05161596056
795	0.05158069379
796	0.05151679268
797	0.05146420664
798	0.05139238895
799	0.05134681108
